Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Sale_Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Mileage_To_Engine_Ratio
149.0,BMW 3 Series Luxury Line,Mumbai,2014,48000.0,Diesel,Automatic,First,21.76,1995.0,190.0,5.0,26.5,1.0,0.0,0.0,1.0,0.0,0.010907268170426065
150.0,Audi A4 2.0 TDI 177 Bhp Premium Plus,Coimbatore,2015,48214.0,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,23.32,1.0,0.0,0.0,1.0,0.0,0.00869410569105691
151.0,Maruti Swift VDI,Chennai,2016,35000.0,Diesel,Manual,First,22.9,1248.0,74.0,5.0,6.25,1.0,0.0,0.0,0.0,1.0,0.01834935897435897
152.0,Mercedes-Benz S Class 2005 2013 S 500,Kolkata,2010,35277.0,Petrol,Automatic,First,7.81,5461.0,362.9,5.0,30.0,0.0,0.0,1.0,1.0,0.0,0.0014301409998168832
153.0,Skoda Rapid 1.5 TDI AT Elegance Plus Black Package,Coimbatore,2016,54620.0,Diesel,Automatic,First,21.66,1498.0,103.52,5.0,9.86,1.0,0.0,0.0,1.0,0.0,0.014459279038718291
154.0,Skoda Superb Elegance 2.0 TDI CR AT,Pune,2012,136997.0,Diesel,Automatic,First,17.2,1968.0,138.1,5.0,8.5,1.0,0.0,0.0,1.0,0.0,0.008739837398373983
155.0,Hyundai EON Magna Plus,Kochi,2019,14322.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,4.23,0.0,0.0,1.0,0.0,1.0,0.025921375921375923
156.0,Volkswagen Polo Diesel Trendline 1.2L,Jaipur,2012,65634.0,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.5,1.0,0.0,0.0,0.0,1.0,0.018407005838198497
157.0,Datsun GO NXT,Kolkata,2016,6000.0,Petrol,Manual,First,20.63,1198.0,67.06,5.0,2.5,0.0,0.0,1.0,0.0,1.0,0.017220367278797995
158.0,Honda Brio S MT,Kolkata,2013,33280.0,Petrol,Manual,First,19.4,1198.0,86.8,5.0,2.39,0.0,0.0,1.0,0.0,1.0,0.016193656093489148
159.0,Mercedes-Benz B Class B180,Delhi,2013,29000.0,Petrol,Automatic,First,14.8,1595.0,120.7,5.0,11.25,0.0,0.0,1.0,1.0,0.0,0.009278996865203762
160.0,Honda City i DTEC V,Kochi,2015,42831.0,Diesel,Manual,First,26.0,1498.0,98.6,5.0,7.11,1.0,0.0,0.0,0.0,1.0,0.017356475300400534
161.0,Toyota Innova 2.5 G (Diesel) 7 Seater,Ahmedabad,2016,90000.0,Diesel,Manual,First,12.99,2494.0,100.6,7.0,10.9,1.0,0.0,0.0,0.0,1.0,0.00520850040096231
162.0,Maruti Swift VXI Optional,Ahmedabad,2017,24005.0,Petrol,Manual,First,20.4,1197.0,81.8,5.0,6.2,0.0,0.0,1.0,0.0,1.0,0.017042606516290727
163.0,Mahindra XUV500 W8 2WD,Mumbai,2012,32792.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,7.9,1.0,0.0,0.0,0.0,1.0,0.006929784304726939
164.0,Ford Ecosport 1.5 DV5 MT Ambiente,Kochi,2014,147898.0,Diesel,Manual,First,22.7,1498.0,89.84,5.0,4.42,1.0,0.0,0.0,0.0,1.0,0.015153538050734312
165.0,Toyota Fortuner 4x2 Manual,Mumbai,2012,131765.0,Diesel,Manual,First,13.0,2982.0,168.5,7.0,13.5,1.0,0.0,0.0,0.0,1.0,0.004359490274983233
166.0,Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,Chennai,2013,65000.0,Diesel,Automatic,First,21.5,1498.0,108.5,5.0,6.25,1.0,0.0,0.0,1.0,0.0,0.014352469959946596
167.0,Ford Figo Diesel Titanium,Jaipur,2010,66123.0,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,2.1,1.0,0.0,0.0,0.0,1.0,0.014295925661186561
168.0,BMW X5 xDrive 30d,Mumbai,2015,41000.0,Diesel,Automatic,First,15.3,2993.0,258.0,5.0,45.0,1.0,0.0,0.0,1.0,0.0,0.005111927831607083
169.0,Mercedes-Benz New C-Class C 220 CDI Style,Coimbatore,2017,23550.0,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,33.66,1.0,0.0,0.0,1.0,0.0,0.008992067195520299
170.0,Honda Brio V MT,Bangalore,2012,45000.0,Petrol,Manual,Second,19.4,1198.0,86.8,5.0,3.65,0.0,0.0,1.0,0.0,1.0,0.016193656093489148
171.0,Hyundai i10 Magna 1.2,Delhi,2013,60000.0,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.75,0.0,0.0,1.0,0.0,1.0,0.01700918964076859
172.0,Mercedes-Benz GLC 220,Bangalore,2016,44414.0,Diesel,Automatic,First,17.9,2143.0,170.0,5.0,42.5,1.0,0.0,0.0,1.0,0.0,0.008352776481567894
173.0,Hyundai Grand i10 1.2 Kappa Asta,Kolkata,2019,1000.0,Petrol,Manual,First,18.9,1197.0,81.86,5.0,6.5,0.0,0.0,1.0,0.0,1.0,0.015789473684210527
174.0,Audi A6 2011-2015 2.0 TDI Premium Plus,Mumbai,2012,62500.0,Diesel,Automatic,Second,17.68,1968.0,174.33,5.0,19.0,1.0,0.0,0.0,1.0,0.0,0.008983739837398374
175.0,Volkswagen Vento Petrol Highline AT,Mumbai,2013,21000.0,Petrol,Automatic,Second,14.4,1598.0,103.6,5.0,4.45,0.0,0.0,1.0,1.0,0.0,0.009011264080100126
176.0,Mini Countryman Cooper D,Jaipur,2017,8525.0,Diesel,Automatic,Second,16.6,1998.0,112.0,5.0,23.0,1.0,0.0,0.0,1.0,0.0,0.00830830830830831
177.0,Hyundai i20 Asta 1.4 CRDi,Bangalore,2014,29000.0,Diesel,Manual,First,22.54,1396.0,88.73,5.0,8.35,1.0,0.0,0.0,0.0,1.0,0.01614613180515759
178.0,Audi A6 2011-2015 2.0 TDI Premium Plus,Mumbai,2014,40000.0,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,22.95,1.0,0.0,0.0,1.0,0.0,0.008983739837398374
179.0,Chevrolet Beat Diesel LT,Jaipur,2012,88000.0,Diesel,Manual,First,25.44,936.0,57.6,5.0,1.5,1.0,0.0,0.0,0.0,1.0,0.02717948717948718
180.0,Skoda Superb Elegance 1.8 TSI AT,Kochi,2012,53537.0,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,6.89,0.0,0.0,1.0,1.0,0.0,0.007619577308120133
181.0,Ford Fiesta 1.4 TDCi EXI Limited Edition,Chennai,2006,216000.0,Diesel,Manual,Second,17.8,1399.0,68.0,5.0,1.45,1.0,0.0,0.0,0.0,1.0,0.01272337383845604
182.0,BMW 5 Series 520d Luxury Line,Hyderabad,2014,51000.0,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,33.5,1.0,0.0,0.0,1.0,0.0,0.011268170426065163
183.0,Chevrolet Optra Magnum 1.6 LS BS3,Jaipur,2007,118500.0,Petrol,Manual,First,12.9,1598.0,102.5,5.0,1.25,0.0,0.0,1.0,0.0,1.0,0.008072590738423029
184.0,Volkswagen Polo Diesel Highline 1.2L,Hyderabad,2012,63000.0,Diesel,Manual,First,22.07,1199.0,73.9,5.0,4.2,1.0,0.0,0.0,0.0,1.0,0.018407005838198497
185.0,Renault Lodgy 110PS RxZ 8 Seater,Mumbai,2015,25000.0,Diesel,Manual,First,19.98,1461.0,108.5,8.0,6.75,1.0,0.0,0.0,0.0,1.0,0.013675564681724846
186.0,Mercedes-Benz E-Class E250 CDI Avantgrade,Bangalore,2014,37382.0,Diesel,Automatic,First,13.0,2143.0,201.1,5.0,32.0,1.0,0.0,0.0,1.0,0.0,0.006066262249183388
187.0,Maruti Baleno Alpha,Kochi,2017,24773.0,Petrol,Manual,First,21.4,1197.0,83.1,5.0,7.5,0.0,0.0,1.0,0.0,1.0,0.017878028404344194
188.0,Hyundai Verna 1.6 SX,Delhi,2012,62000.0,Diesel,Manual,First,22.32,1582.0,126.32,5.0,4.6,1.0,0.0,0.0,0.0,1.0,0.014108723135271808
189.0,Hyundai i10 Magna 1.1,Kochi,2017,52340.0,Petrol,Manual,First,19.81,1086.0,68.05,5.0,4.04,0.0,0.0,1.0,0.0,1.0,0.018241252302025782
190.0,Mahindra Scorpio 1.99 S10 4WD,Kochi,2016,56739.0,Diesel,Manual,First,15.4,1997.0,120.0,7.0,10.31,1.0,0.0,0.0,0.0,1.0,0.00771156735102654
191.0,Land Rover Range Rover 2.2L Dynamic,Coimbatore,2018,36091.0,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,55.76,1.0,0.0,0.0,1.0,0.0,0.005828361633776961
192.0,Ford Figo Diesel ZXI,Chennai,2010,120000.0,Diesel,Manual,First,20.0,1399.0,68.0,5.0,2.6,1.0,0.0,0.0,0.0,1.0,0.014295925661186561
193.0,Maruti Ertiga ZDI,Mumbai,2016,33000.0,Diesel,Manual,First,25.47,1248.0,88.5,7.0,8.5,1.0,0.0,0.0,0.0,1.0,0.020408653846153844
194.0,Honda City 1.5 GXI,Ahmedabad,2007,60006.0,Petrol,Manual,First,0.0,1497.0,98.6,5.0,2.95,0.0,0.0,1.0,0.0,1.0,0.0
195.0,Honda Amaze S i-Dtech,Kolkata,2014,52000.0,Diesel,Manual,First,25.8,1498.0,98.6,5.0,3.5,1.0,0.0,0.0,0.0,1.0,0.017222963951935916
196.0,Hyundai i10 Magna,Jaipur,2015,43571.0,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.55,0.0,0.0,1.0,0.0,1.0,0.01700918964076859
197.0,Honda Amaze S i-Dtech,Kolkata,2013,50000.0,Diesel,Manual,First,25.8,1498.0,98.6,5.0,3.25,1.0,0.0,0.0,0.0,1.0,0.017222963951935916
198.0,Skoda Laura Ambiente,Hyderabad,2008,113000.0,Diesel,Manual,First,17.5,1896.0,106.0,5.0,4.5,1.0,0.0,0.0,0.0,1.0,0.009229957805907173
199.0,Renault Duster 85PS Diesel RxL,Delhi,2014,90000.0,Diesel,Manual,First,19.87,1461.0,83.8,5.0,5.35,1.0,0.0,0.0,0.0,1.0,0.013600273785078713
200.0,Mahindra NuvoSport N6,Chennai,2017,29000.0,Diesel,Manual,Second,17.45,1493.0,100.0,7.0,6.5,1.0,0.0,0.0,0.0,1.0,0.011687876758204955
201.0,Maruti Vitara Brezza ZDi Plus Dual Tone,Mumbai,2016,20000.0,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.0,1.0,0.0,0.0,0.0,1.0,0.019471153846153846
202.0,Hyundai i20 Asta Option 1.2,Kochi,2016,61012.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.0,0.0,0.0,1.0,0.0,1.0,0.015538847117794487
203.0,Skoda Fabia 1.4 MPI Ambiente,Jaipur,2009,87459.0,Petrol,Manual,First,14.7,1390.0,85.0,5.0,2.75,0.0,0.0,1.0,0.0,1.0,0.010575539568345324
204.0,Tata Indigo eCS GLX,Pune,2010,70500.0,Petrol,Manual,First,15.64,1193.0,64.1,5.0,1.5,0.0,0.0,1.0,0.0,1.0,0.01310980720871752
205.0,Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Delhi,2015,64103.0,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,19.9,1.0,0.0,0.0,1.0,0.0,0.00799288617886179
206.0,Skoda Octavia Elegance 1.8 TSI AT,Mumbai,2014,76000.0,Petrol,Automatic,First,14.7,1798.0,177.5,5.0,10.0,0.0,0.0,1.0,1.0,0.0,0.008175750834260288
207.0,Toyota Etios Liva GD SP,Delhi,2014,104000.0,Diesel,Manual,First,23.59,1364.0,67.06,5.0,3.0,1.0,0.0,0.0,0.0,1.0,0.017294721407624634
208.0,Maruti Swift 1.3 VXi,Kolkata,2010,42001.0,Petrol,Manual,First,16.1,1497.0,98.6,5.0,2.11,0.0,0.0,1.0,0.0,1.0,0.010754843019372079
209.0,Mercedes-Benz B Class B180,Kochi,2014,37245.0,Petrol,Automatic,First,14.8,1595.0,120.7,5.0,11.96,0.0,0.0,1.0,1.0,0.0,0.009278996865203762
210.0,Honda Amaze S Diesel,Kolkata,2013,45000.0,Diesel,Manual,First,27.4,1498.0,98.6,5.0,3.25,1.0,0.0,0.0,0.0,1.0,0.01829105473965287
211.0,Hyundai Verna 1.6 SX,Jaipur,2012,117837.0,Diesel,Manual,Second,22.32,1582.0,126.32,5.0,4.75,1.0,0.0,0.0,0.0,1.0,0.014108723135271808
212.0,Renault Duster 85PS Diesel RxL Optional,Mumbai,2014,30000.0,Diesel,Manual,First,20.46,1461.0,83.8,5.0,5.95,1.0,0.0,0.0,0.0,1.0,0.014004106776180698
213.0,Hyundai Creta 1.6 VTVT S,Delhi,2015,27057.0,Petrol,Manual,Second,15.29,1591.0,121.3,5.0,8.15,0.0,0.0,1.0,0.0,1.0,0.009610307982401005
214.0,Maruti Wagon R AMT VXI,Mumbai,2016,8500.0,Petrol,Automatic,First,20.51,998.0,67.0,5.0,4.22,0.0,0.0,1.0,1.0,0.0,0.020551102204408818
215.0,Mercedes-Benz New C-Class C250 Avantgarde,Kolkata,2010,30500.0,Petrol,Automatic,First,11.74,1796.0,186.0,5.0,10.5,0.0,0.0,1.0,1.0,0.0,0.006536748329621381
216.0,Audi A8 L 3.0 TDI quattro,Delhi,2012,56000.0,Diesel,Automatic,First,11.8,2967.0,246.7,5.0,45.0,1.0,0.0,0.0,1.0,0.0,0.003977081226828446
217.0,Hyundai i10 Magna 1.1,Pune,2012,44000.0,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,2.9,0.0,0.0,1.0,0.0,1.0,0.018241252302025782
218.0,Skoda Rapid 1.6 MPI AT Style Black Package,Mumbai,2017,10500.0,Petrol,Automatic,First,14.3,1598.0,103.52,5.0,8.9,0.0,0.0,1.0,1.0,0.0,0.008948685857321653
219.0,Skoda Superb Style 1.8 TSI AT,Hyderabad,2017,26000.0,Petrol,Automatic,First,14.67,1798.0,177.46,5.0,26.0,0.0,0.0,1.0,1.0,0.0,0.008159065628476084
220.0,Hyundai i20 Active 1.2 SX,Coimbatore,2018,25166.0,Petrol,Manual,First,17.19,1197.0,81.86,5.0,8.22,0.0,0.0,1.0,0.0,1.0,0.014360902255639098
221.0,Honda Amaze VX i-DTEC,Kolkata,2014,64000.0,Diesel,Manual,Second,25.8,1498.0,98.6,5.0,3.5,1.0,0.0,0.0,0.0,1.0,0.017222963951935916
222.0,Maruti Wagon R LXI,Chennai,2004,61000.0,Petrol,Manual,Second,18.9,998.0,67.1,5.0,1.25,0.0,0.0,1.0,0.0,1.0,0.018937875751503006
223.0,Mahindra Verito 1.5 D4 BSIV,Hyderabad,2013,107000.0,Diesel,Manual,First,21.03,1461.0,65.0,5.0,3.7,1.0,0.0,0.0,0.0,1.0,0.014394250513347024
224.0,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,29161.0,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,39.41,1.0,0.0,0.0,1.0,0.0,0.008992067195520299
225.0,Maruti Wagon R VXI,Kolkata,2013,32000.0,Petrol,Manual,First,22.5,998.0,67.04,5.0,2.65,0.0,0.0,1.0,0.0,1.0,0.022545090180360723
226.0,Nissan Terrano XV Premium 110 PS Anniversary Edition,Coimbatore,2015,46173.0,Diesel,Manual,Second,19.01,1461.0,108.5,5.0,8.92,1.0,0.0,0.0,0.0,1.0,0.013011635865845313
228.0,Mini Cooper Convertible S,Kochi,2017,26327.0,Petrol,Automatic,First,16.82,1998.0,189.08,4.0,35.67,0.0,0.0,1.0,1.0,0.0,0.008418418418418418
229.0,Ford Figo Diesel,Bangalore,2015,70436.0,Diesel,Manual,First,0.0,1498.0,99.0,5.0,3.6,1.0,0.0,0.0,0.0,1.0,0.0
230.0,Tata Indica V2 DLS BSII,Jaipur,2007,200000.0,Diesel,Manual,Second,17.2,1396.0,53.5,5.0,0.85,1.0,0.0,0.0,0.0,1.0,0.012320916905444125
231.0,Chevrolet Beat LT,Kochi,2016,60813.0,Petrol,Manual,Second,18.6,1199.0,76.8,5.0,3.32,0.0,0.0,1.0,0.0,1.0,0.015512927439532946
232.0,Volkswagen Polo Diesel Comfortline 1.2L,Mumbai,2012,45000.0,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.6,1.0,0.0,0.0,0.0,1.0,0.018407005838198497
233.0,Maruti Swift ZDi,Hyderabad,2016,64000.0,Diesel,Manual,First,22.9,1248.0,74.0,5.0,6.8,1.0,0.0,0.0,0.0,1.0,0.01834935897435897
234.0,Ford Figo Diesel EXI,Kolkata,2012,41284.0,Diesel,Manual,First,20.0,1399.0,68.05,5.0,2.5,1.0,0.0,0.0,0.0,1.0,0.014295925661186561
235.0,Toyota Innova Crysta 2.8 GX AT,Kochi,2019,14165.0,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,19.64,1.0,0.0,0.0,1.0,0.0,0.004123411978221416
236.0,Hyundai Santa Fe 4x4 AT,Mumbai,2011,67000.0,Diesel,Automatic,Second,11.72,2199.0,194.3,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.005329695316052751
237.0,Honda City i-VTEC V,Kolkata,2011,32572.0,Petrol,Manual,First,17.4,1497.0,117.3,5.0,3.87,0.0,0.0,1.0,0.0,1.0,0.011623246492985972
238.0,Hyundai i20 1.2 Magna Executive,Kochi,2018,14960.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.27,0.0,0.0,1.0,0.0,1.0,0.015538847117794487
239.0,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Kochi,2015,55980.0,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,18.12,1.0,0.0,0.0,1.0,0.0,0.008992067195520299
240.0,Chevrolet Beat Diesel LT,Mumbai,2013,74000.0,Diesel,Manual,First,25.44,936.0,57.6,5.0,2.65,1.0,0.0,0.0,0.0,1.0,0.02717948717948718
241.0,Hyundai i20 Sportz 1.4 CRDi,Kochi,2015,56847.0,Diesel,Manual,First,22.54,1396.0,88.73,5.0,7.2,1.0,0.0,0.0,0.0,1.0,0.01614613180515759
242.0,Toyota Innova 2.5 Z Diesel 7 Seater,Coimbatore,2015,121374.0,Diesel,Manual,First,12.99,2494.0,100.6,7.0,14.3,1.0,0.0,0.0,0.0,1.0,0.00520850040096231
243.0,Maruti Ertiga VDI,Chennai,2013,52000.0,Diesel,Manual,First,20.77,1248.0,88.76,7.0,6.9,1.0,0.0,0.0,0.0,1.0,0.016642628205128206
244.0,Toyota Innova 2.5 V Diesel 7-seater,Mumbai,2014,118000.0,Diesel,Manual,First,12.8,2494.0,102.0,7.0,10.75,1.0,0.0,0.0,0.0,1.0,0.005132317562149158
246.0,Honda City i VTEC V,Kochi,2016,33915.0,Petrol,Manual,First,17.8,1497.0,117.3,5.0,8.09,0.0,0.0,1.0,0.0,1.0,0.011890447561790248
247.0,BMW X1 sDrive20d,Ahmedabad,2014,82002.0,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,18.5,1.0,0.0,0.0,1.0,0.0,0.008546365914786969
248.0,Hyundai Grand i10 CRDi Era,Mumbai,2017,33000.0,Diesel,Manual,First,24.0,1120.0,70.0,5.0,4.75,1.0,0.0,0.0,0.0,1.0,0.02142857142857143
249.0,Maruti Ciaz 1.3 Alpha,Chennai,2016,34000.0,Diesel,Manual,First,28.09,1248.0,88.5,5.0,8.45,1.0,0.0,0.0,0.0,1.0,0.02250801282051282
250.0,Skoda Rapid Leisure 1.6 TDI MT,Kolkata,2012,55000.0,Diesel,Manual,First,20.5,1598.0,103.6,5.0,3.5,1.0,0.0,0.0,0.0,1.0,0.012828535669586983
251.0,Hyundai Accent CRDi,Kochi,2006,160538.0,Diesel,Manual,First,13.1,1493.0,82.0,5.0,1.8,1.0,0.0,0.0,0.0,1.0,0.008774279973208305
252.0,Volkswagen Polo GT 1.5 TDI,Jaipur,2014,60000.0,Diesel,Manual,Second,19.91,1498.0,103.6,5.0,3.7,1.0,0.0,0.0,0.0,1.0,0.01329105473965287
253.0,Honda Jazz 1.2 VX i VTEC,Coimbatore,2017,49575.0,Petrol,Manual,First,18.7,1199.0,88.7,5.0,7.17,0.0,0.0,1.0,0.0,1.0,0.015596330275229357
254.0,Hyundai i10 Era,Jaipur,2010,83000.0,Petrol,Manual,First,19.81,1086.0,68.05,5.0,1.75,0.0,0.0,1.0,0.0,1.0,0.018241252302025782
255.0,Hyundai Tucson 2.0 e-VGT 2WD AT GLS,Kochi,2018,51346.0,Diesel,Automatic,First,16.38,1995.0,183.0,5.0,21.99,1.0,0.0,0.0,1.0,0.0,0.008210526315789474
256.0,Toyota Innova Crysta 2.4 ZX MT,Pune,2017,43000.0,Diesel,Manual,First,13.68,2393.0,147.8,7.0,18.65,1.0,0.0,0.0,0.0,1.0,0.00571667363142499
257.0,Maruti Omni MPI CARGO BSIII W/ IMMOBILISER,Jaipur,2011,35000.0,Petrol,Manual,Third,19.7,796.0,35.0,5.0,1.85,0.0,0.0,1.0,0.0,1.0,0.024748743718592963
258.0,Maruti Swift VXI BSIV,Coimbatore,2017,27872.0,Petrol,Manual,Second,20.4,1197.0,81.8,5.0,5.95,0.0,0.0,1.0,0.0,1.0,0.017042606516290727
259.0,Hyundai Grand i10 Magna,Mumbai,2014,16514.0,Petrol,Manual,First,18.9,1197.0,82.0,5.0,3.75,0.0,0.0,1.0,0.0,1.0,0.015789473684210527
260.0,Maruti Swift VDI,Pune,2012,120000.0,Diesel,Manual,First,22.9,1248.0,74.0,5.0,3.75,1.0,0.0,0.0,0.0,1.0,0.01834935897435897
261.0,Hyundai Verna CRDi 1.6 SX,Hyderabad,2008,143275.0,Diesel,Manual,First,22.0,1582.0,126.2,5.0,2.6,1.0,0.0,0.0,0.0,1.0,0.01390644753476612
263.0,Hyundai i20 1.2 Sportz,Mumbai,2010,52000.0,Petrol,Manual,First,17.0,1197.0,80.0,5.0,2.8,0.0,0.0,1.0,0.0,1.0,0.014202172096908938
264.0,Mercedes-Benz GLE 350d,Coimbatore,2017,29819.0,Diesel,Automatic,First,11.57,2987.0,254.79,5.0,61.29,1.0,0.0,0.0,1.0,0.0,0.003873451623702712
265.0,Mercedes-Benz New C-Class C 220 CDI CLASSIC,Bangalore,2014,57000.0,Diesel,Manual,Second,15.8,2148.0,170.0,5.0,18.0,1.0,0.0,0.0,0.0,1.0,0.007355679702048417
266.0,Maruti Ritz ZDi,Hyderabad,2014,88500.0,Diesel,Manual,First,23.2,1248.0,73.94,5.0,4.35,1.0,0.0,0.0,0.0,1.0,0.01858974358974359
267.0,Hyundai Creta 1.6 CRDi SX,Bangalore,2016,28000.0,Diesel,Manual,First,19.67,1582.0,126.2,5.0,13.75,1.0,0.0,0.0,0.0,1.0,0.012433628318584073
268.0,Maruti A-Star Vxi,Pune,2010,67000.0,Petrol,Manual,First,19.0,998.0,66.1,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.01903807615230461
269.0,Renault Duster 110PS Diesel RXZ Option,Delhi,2016,26000.0,Diesel,Manual,First,19.64,1461.0,108.45,5.0,10.0,1.0,0.0,0.0,0.0,1.0,0.013442847364818617
270.0,Fiat Grande Punto 1.3 Emotion Pack (Diesel),Delhi,2010,120000.0,Diesel,Manual,First,17.8,1248.0,76.0,5.0,1.65,1.0,0.0,0.0,0.0,1.0,0.014262820512820514
271.0,BMW X3 xDrive30d M Sport,Coimbatore,2017,51982.0,Diesel,Automatic,First,16.55,2993.0,258.0,5.0,45.77,1.0,0.0,0.0,1.0,0.0,0.005529568994320081
272.0,Hyundai i10 Sportz,Bangalore,2010,36000.0,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,3.25,0.0,0.0,1.0,0.0,1.0,0.01700918964076859
273.0,Toyota Innova 2.5 G4 Diesel 7-seater,Pune,2016,47000.0,Diesel,Manual,First,12.8,2494.0,102.0,7.0,12.8,1.0,0.0,0.0,0.0,1.0,0.005132317562149158
274.0,Maruti Zen VXI BSII,Mumbai,2002,60000.0,Petrol,Manual,Third,17.3,993.0,60.0,5.0,0.55,0.0,0.0,1.0,0.0,1.0,0.01742195367573011
275.0,Maruti Swift VDI,Hyderabad,2018,31025.0,Diesel,Manual,First,28.4,1248.0,74.0,5.0,7.15,1.0,0.0,0.0,0.0,1.0,0.022756410256410255
276.0,Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV,Pune,2013,105000.0,Diesel,Manual,Second,12.05,2179.0,120.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,0.005530059660394677
277.0,Tata Zest Quadrajet 1.3 75PS XE,Pune,2017,121900.0,Diesel,Manual,First,22.95,1248.0,74.0,5.0,3.75,1.0,0.0,0.0,0.0,1.0,0.018389423076923078
278.0,Ford EcoSport 1.0 Ecoboost Titanium Plus,Mumbai,2017,22695.0,Petrol,Manual,First,18.88,999.0,123.24,5.0,8.5,0.0,0.0,1.0,0.0,1.0,0.018898898898898897
279.0,Maruti Swift Dzire ZDI,Jaipur,2012,73000.0,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.35,1.0,0.0,0.0,0.0,1.0,0.01875
280.0,Maruti Alto 800 LXI,Kochi,2016,32227.0,Petrol,Manual,First,22.74,796.0,47.3,5.0,3.26,0.0,0.0,1.0,0.0,1.0,0.028567839195979897
281.0,Honda City 1.5 S MT,Jaipur,2011,55000.0,Petrol,Manual,First,17.0,1497.0,118.0,5.0,4.21,0.0,0.0,1.0,0.0,1.0,0.011356045424181697
282.0,Audi Q7 3.0 TDI Quattro Technology,Kochi,2018,11287.0,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,70.36,1.0,0.0,0.0,1.0,0.0,0.0040680822379507925
283.0,Skoda Laura 1.9 TDI AT Ambiente,Mumbai,2009,48000.0,Diesel,Automatic,Second,17.0,1896.0,105.0,5.0,2.95,1.0,0.0,0.0,1.0,0.0,0.008966244725738396
284.0,Hyundai Verna 1.6 SX VTVT (O),Kochi,2012,54308.0,Petrol,Manual,First,17.1,1591.0,121.3,5.0,4.28,0.0,0.0,1.0,0.0,1.0,0.010747957259585168
285.0,Honda City 1.5 V AT,Jaipur,2009,78442.0,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,3.57,0.0,0.0,1.0,1.0,0.0,0.011222444889779559
286.0,Hyundai i20 Magna Optional 1.4 CRDi,Kolkata,2013,46000.0,Diesel,Manual,First,21.9,1396.0,88.8,5.0,3.11,1.0,0.0,0.0,0.0,1.0,0.015687679083094555
287.0,Hyundai i20 Sportz AT 1.4,Coimbatore,2014,45051.0,Petrol,Automatic,First,15.0,1396.0,98.6,5.0,5.96,0.0,0.0,1.0,1.0,0.0,0.010744985673352435
288.0,Volkswagen Vento Diesel Highline,Hyderabad,2011,69000.0,Diesel,Manual,First,20.54,1598.0,103.6,5.0,4.7,1.0,0.0,0.0,0.0,1.0,0.012853566958698373
289.0,Honda City i VTEC VX,Ahmedabad,2014,49000.0,Petrol,Manual,First,17.4,1497.0,117.3,5.0,6.9,0.0,0.0,1.0,0.0,1.0,0.011623246492985972
290.0,Tata Zest Quadrajet 1.3 75PS XE,Pune,2018,45000.0,Diesel,Manual,First,22.95,1248.0,74.0,5.0,5.25,1.0,0.0,0.0,0.0,1.0,0.018389423076923078
291.0,BMW 5 Series 2003-2012 520d,Pune,2015,64000.0,Diesel,Automatic,First,18.48,1995.0,177.0,5.0,28.0,1.0,0.0,0.0,1.0,0.0,0.009263157894736843
292.0,Maruti Wagon R LXI Minor,Delhi,2009,60000.0,Petrol,Manual,First,18.9,1061.0,67.0,5.0,1.35,0.0,0.0,1.0,0.0,1.0,0.017813383600377
